Id_Inventaris	Permendagri_90	Nama_Barang_Permendagri_90	No_Kode_Barang	Nama_Sesuai Kode	Nama_Simbada / Deskripsi_Barang	No_Kode_Register	Luas_Tanah	Thn_Pengadaan	Letak	Hak_Tanah	Tgl_Sertifikat	No_Sertifikat	Penggunaan	Asal_Usul	Harga_Barang	Keterangan	Kode_SKPD	Nama_SKPD	Kode_Lokasi	Nama_Lokasi
8157909	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.26	Lain-lain (Tanah Untuk Bangunan Tempat Kerja/Jasa)	RTHP Kel Sorosutan	00001	569	2014	Kel Sorosutan	Hak Pakai	0000-00-00	-	RTHP	Pembelian	535292500	-	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8535627	1.3.01.01.03.001	Tanah Lapangan Olahraga	01.01.13.01.12	Lain-lain (Tanah Lapangan Olah Raga)	Tanah RTHP Kampung	00002	285	2016	Kel. Giwangan	Hak Pakai	0000-00-00	-	RTHP Kampung Mrican	Pembelian	718130950	Proses balik nama	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8535626	1.3.01.01.03.001	Tanah Lapangan Olahraga	01.01.13.01.12	Lain-lain (Tanah Lapangan Olah Raga)	Tanah RTHP Kampung	00001	220	2016	Kel. Wirogunan	Hak Pakai	0000-00-00	-	RTHP Kampung Surokarsan	Pembelian	528264950	Proses balik nama	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8422644	1.3.01.01.03.001	Tanah Lapangan Olahraga	01.01.13.01.12	Lain-lain (Tanah Lapangan Olah Raga)	Tanah Fasum Balai RW 4 Kalangan kel Pandeyan	00001	173	2015	Kelurahan Pandeyan	Hak Pakai	0000-00-00	-	Balai RW 4 Kalangan	Pembelian	353050000	Proses sertifikat	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8142276	1.3.01.01.03.001	Tanah Lapangan Olahraga	01.01.13.01.12	Lain-lain (Tanah Lapangan Olah Raga)	Ruang Publik	00007	334	2013		Hak Pakai	0000-00-00		Ruang terbuka publik	Pembelian	295663450	-	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
7695788	1.3.01.01.03.001	Tanah Lapangan Olahraga	01.01.13.01.12	Lain-lain (Tanah Lapangan Olah Raga)	Tanah Fasilitas Umum	00005	700	2012	Kel. Klitren	Hak Pakai	0000-00-00	-	Fasilitas Umum Kel. Klitren	Pembelian	1123276250	Proses balik nama	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
7561916	1.3.01.01.03.001	Tanah Lapangan Olahraga	01.01.13.01.12	Lain-lain (Tanah Lapangan Olah Raga)	Tanah Fasilitas Umum	00006	484	2009	Kel. Ngupasan	Hak Pakai	0000-00-00	-	Lapangan Olah Raga	Pembelian	232321210	Proses balik nama	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
7832600	1.3.01.01.03.001	Tanah Lapangan Olahraga	01.01.13.01.12	Lain-lain (Tanah Lapangan Olah Raga)	Tanah Ruang publik	00004	428	2008	Kel.  Tahunan	Hak Pakai	0000-00-00	-	Ruang publik	Pembelian	320450000	Proses balik nama	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
7832604	1.3.01.01.03.001	Tanah Lapangan Olahraga	01.01.13.01.12	Lain-lain (Tanah Lapangan Olah Raga)	Tanah Ruang publik	00001	306	2008	Kel.  Bumijo	Hak Pakai	0000-00-00	-	Ruang publik	Pembelian	153000000	Proses balik nama	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
7832603	1.3.01.01.03.001	Tanah Lapangan Olahraga	01.01.13.01.12	Lain-lain (Tanah Lapangan Olah Raga)	Tanah Ruang publik	00002	249	2008	Kel.  Bumijo	Hak Pakai	0000-00-00	-	Ruang publik	Pembelian	124500000	Proses balik nama	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
7832602	1.3.01.01.03.001	Tanah Lapangan Olahraga	01.01.13.01.12	Lain-lain (Tanah Lapangan Olah Raga)	Tanah Ruang publik	00003	369	2007	Kel. Keparakan	Hak Pakai	0000-00-00	-	Ruang publik	Pembelian	182781200	Proses balik nama	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8772145	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah Jalan Umum kel Wirogunan	00001	24	2018	Jln. Gang Brojopermono Kel. Wirogunan Kec MG Yk	Hak Pakai	2018-00-00	-	Jalan Umum kel Wirogunan	Pembelian	127105231	Proses  balik nama	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8772142	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah Jalan Umum kel Wirogunan	00001	14	2018	Jln. Gang Brojopermono Kel. Wirogunan Kec MG Yk	Hak Pakai	2018-00-00	-	Jalan Umum kel Wirogunan	Pembelian	74256450	Proses  balik nama	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8772147	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jln umum Batikan KelPandean	00001	118	2018	Jl. Batikan Kelurahan Pandeyan YK	Hak Pakai	2018-00-00	-	Jln umum Batikan KelPandean	Pembelian	728180879	Proses  balik nama	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8772146	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jln umum KelPakuncen	00001	26	2018	Wilayah RT 38 RWc08bdan Wilayah RT 15 RW 03 Kel Pakuncen Kec WB Yk	Hak Pakai	2018-00-00	-	Jln umum KelPakuncen	Pembelian	105199848	Proses  balik nama	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8422645	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kel Wirogunan (Gang Brojopermono)	00001	0	2015	Kelurahan Wirogunan	Hak Pakai	0000-00-00	-	Gang Brojopermono	Pembelian	610626000	Proses sertifikat	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8142277	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Jl. Imogiri dan Jl. Babaran	00003	423	2013	Jl. Imogiri dan Jl. Babaran	Hak Pakai	0000-00-00		Jalan	Pembelian	556222000	-	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
7695787	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Pembebasan tanah Jl. Batikan-Veteran	00001	89	2012	Kel. Tahunan	Hak Pakai	0000-00-00	-	Pelebaran Jl. Batikan-Veteran	Pembelian	252740000	Proses balik nama	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
7631160	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan	00002	81	2011	Kel. Tahunan	Hak Pakai	0000-00-00	-	Pelebaran Simpang Jl.Batikan-Jl.Babaran	Pembelian	93321873	Proses balik nama	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631614	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00316	875	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	JL. MANGUNEGARAN WETAN	Lain-lain	140000000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631754	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00456	510	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. MOJO I	Lain-lain	102000000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631458	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00160	930	2001	Kecamatan Gondomanan	Lain-lain	2010-06-23	365/KEP/2010	JL. LOR PASAR	Lain-lain	1066710000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631570	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00272	2200	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. GAJAH	Lain-lain	281600000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631350	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00052	3660	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. MUTIARA	Lain-lain	732000000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631654	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00356	11835	2001	Kecamatan Mantrijeron dan Kecamatan Ngampilan	Lain-lain	2010-06-23	365/KEP/2010	JL. KH. WAKHID HASYIM	Lain-lain	8308170000	Kolektor sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631794	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00496	540	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. MARGO TIRTO	Lain-lain	86400000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631498	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00200	682	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. SUKONANDI III	Lain-lain	316448000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631390	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00092	925	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. PRAHU	Lain-lain	649350000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631582	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00284	2100	2001	Kecamatan Mergangsan	Lain-lain	2010-06-23	365/KEP/2010	JL. SERTU HARUN M ALI	Lain-lain	703500000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631694	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00396	2240	2001	Kecamatan Mergangsan	Lain-lain	2010-06-23	365/KEP/2010	JL. GERILYA	Lain-lain	1202880000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631722	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00424	1340	2001	Kecamatan Kotagede	Lain-lain	2010-06-23	365/KEP/2010	JL. GAMBIRSAWIT	Lain-lain	171494400	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631426	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00128	840	2001	Kecamatan Wirobrajan	Lain-lain	2010-06-23	365/KEP/2010	JL. GAMPINGAN BARU II	Lain-lain	134400000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631834	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00536	10066	2001	Kecamatan Mantrijeron	Lain-lain	2010-06-23	365/KEP/2010	JL. BANTUL	Lain-lain	7066332000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631538	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00240	1716	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. HIBRIDA	Lain-lain	489060000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631318	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00020	1185	2001	Kecamatan Jetis	Lain-lain	2010-06-23	365/KEP/2010	JL. JETISHARJO	Lain-lain	122055000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631622	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00324	11088	2001	Kecamatan Gondomanan	Lain-lain	2010-06-23	365/KEP/2010	JL. ALUN-ALUN LOR	Lain-lain	19093536000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631762	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00464	639	2001	Kecamatan Mantrijeron	Lain-lain	2010-06-23	365/KEP/2010	JL. PISANG	Lain-lain	102240000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631466	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00168	9744	2001	Kecamatan Gondomanan	Lain-lain	2010-06-23	365/KEP/2010	JL. P. SENOPATI	Lain-lain	16779168000	Kolektor sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631358	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00060	900	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. LPP	Lain-lain	354600000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631662	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00364	1792	2001	Kecamatan Wirobrajan	Lain-lain	2010-06-23	365/KEP/2010	JL. SADEWO	Lain-lain	229376000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631802	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00504	840	2001	Kecamatan Gedongtengen	Lain-lain	2010-06-23	365/KEP/2010	JL. PUSKEMAS GEDONG TENGEN	Lain-lain	589680000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631506	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00208	700	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. CENDANA III	Lain-lain	324800000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631398	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00100	2850	2001	Kecamatan Jetis	Lain-lain	2010-06-23	365/KEP/2010	JL. WONGSODIRJAN	Lain-lain	1322400000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631590	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00292	2023	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	JL. SILIRAN KIDUL	Lain-lain	576555000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631702	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00404	1808	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. KI AGENG PEMANAHAN	Lain-lain	439344000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631730	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00432	870	2001	Kecamatan Kotagede	Lain-lain	2010-06-23	365/KEP/2010	JL. PAKARTI	Lain-lain	89610000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631434	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00136	2808	2001	Kecamatan Ngampilan	Lain-lain	2010-06-23	365/KEP/2010	JL. KEMETIRAN KIDUL	Lain-lain	1971216000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631842	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00544	9828	2001	Kecamatan Mantrijeron	Lain-lain	2010-06-23	365/KEP/2010	JL. LETJEN M.T. HARYONO	Lain-lain	7882056000	Arteri sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631546	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00248	666	2001	Kecamatan Kotagede	Lain-lain	2010-06-23	365/KEP/2010	JL. BALAI RK/PURWOLEKSONO	Lain-lain	106560000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631326	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00028	2100	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. TERBAN	Lain-lain	1127700000	Kolektor sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631630	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00332	2198	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	JL. POLOWIJAN	Lain-lain	626430000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631770	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00472	1179	2001	Kecamatan Mantrijeron	Lain-lain	2010-06-23	365/KEP/2010	JL. NGADINEGARAN	Lain-lain	945558000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631474	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00176	3479	2001	Kecamatan Danurejan	Lain-lain	2010-06-23	365/KEP/2010	JL. MAS SUHARTO	Lain-lain	1614256000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631366	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00068	816	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. A. ZAKIR	Lain-lain	747456000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631670	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00372	1568	2001	Kecamatan Wirobrajan	Lain-lain	2010-06-23	365/KEP/2010	JL. GEDONGKIWO	Lain-lain	1100736000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631810	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00512	1400	2001	Kecamatan Mergangsan	Lain-lain	2010-06-23	365/KEP/2010	JL. SUPARMAN	Lain-lain	280000000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631514	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00216	2075	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. PENGOK KIDUL	Lain-lain	962800000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631406	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00108	1070	2001	Kecamatan Jetis	Lain-lain	2010-06-23	365/KEP/2010	JL. DAMAI	Lain-lain	304950000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631598	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00300	940	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	Jl. NAMBURAN LOR	Lain-lain	267900000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631710	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00412	4236	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. SOROGENEN	Lain-lain	847200000	Kolektor sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631738	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00440	2296	2001	Kecamatan Kotagede	Lain-lain	2010-06-23	365/KEP/2010	JL. PURBAYAN	Lain-lain	236488000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
